PTHR11431_AN340,PTHR11431_AN352,PTHR11431_AN535,HUMAN|HGNC=3987|UniProtKB=Q9BXU8,HUMAN,4
PTHR11431_AN340,PTHR11431_AN352,PTHR11431_AN619,HUMAN|HGNC=3976|UniProtKB=P02794,HUMAN,4
PTHR11438_AN0,PTHR11438_AN133,PTHR11438_AN191,HUMAN|HGNC=9163|UniProtKB=Q13519,HUMAN,2
PTHR11438_AN0,PTHR11438_AN1,PTHR11438_AN50,HUMAN|HGNC=8820|UniProtKB=P01213,HUMAN,1
PTHR11438_AN0,PTHR11438_AN65,PTHR11438_AN115,HUMAN|HGNC=8831|UniProtKB=P01210,HUMAN,2
PTHR11440_AN200,PTHR11440_AN201,PTHR11440_AN250,HUMAN|HGNC=6522|UniProtKB=P04180,HUMAN,4
PTHR11440_AN200,PTHR11440_AN269,PTHR11440_AN319,HUMAN|HGNC=17163|UniProtKB=Q8NCC3,HUMAN,4
PTHR11442_AN6,PTHR11442_AN140,PTHR11442_AN193,HUMAN|HGNC=6915|UniProtKB=P02144,HUMAN,1
PTHR11442_AN6,PTHR11442_AN235,PTHR11442_AN328,HUMAN|HGNC=4830|UniProtKB=P02100,HUMAN,1
PTHR11442_AN6,PTHR11442_AN620,PTHR11442_AN701,HUMAN|HGNC=16505|UniProtKB=Q8WWM9,HUMAN,1
PTHR11442_AN6,PTHR11442_AN7,PTHR11442_AN62,HUMAN|HGNC=4833|UniProtKB=P09105,HUMAN,2
PTHR11447_AN15,PTHR11447_AN16,PTHR11447_AN67,HUMAN|HGNC=12003|UniProtKB=O15350,HUMAN,3
PTHR11447_AN15,PTHR11447_AN172,PTHR11447_AN224,HUMAN|HGNC=15979|UniProtKB=Q9H3D4,HUMAN,2
PTHR11447_AN15,PTHR11447_AN85,PTHR11447_AN158,HUMAN|HGNC=11998|UniProtKB=P04637,HUMAN,2
PTHR11453_AN226,PTHR11453_AN227,PTHR11453_AN283,HUMAN|HGNC=11028|UniProtKB=P04920,HUMAN,3
PTHR11453_AN226,PTHR11453_AN299,PTHR11453_AN365,HUMAN|HGNC=11027|UniProtKB=P02730,HUMAN,4
PTHR11453_AN226,PTHR11453_AN385,PTHR11453_AN435,HUMAN|HGNC=11029|UniProtKB=P48751,HUMAN,4
PTHR11453_AN507,PTHR11453_AN508,PTHR11453_AN560,HUMAN|HGNC=11035|UniProtKB=Q96Q91,HUMAN,2
PTHR11453_AN507,PTHR11453_AN574,PTHR11453_AN636,HUMAN|HGNC=18168|UniProtKB=Q9BY07,HUMAN,2
PTHR11453_AN507,PTHR11453_AN657,PTHR11453_AN709,HUMAN|HGNC=11030|UniProtKB=Q9Y6R1,HUMAN,2
PTHR11453_AN730,PTHR11453_AN731,PTHR11453_AN787,HUMAN|HGNC=11033|UniProtKB=Q9Y6M7,HUMAN,1
PTHR11453_AN730,PTHR11453_AN807,PTHR11453_AN871,HUMAN|HGNC=13811|UniProtKB=Q6U841,HUMAN,1
PTHR11453_AN730,PTHR11453_AN889,PTHR11453_AN941,HUMAN|HGNC=11034|UniProtKB=Q2Y0W8,HUMAN,1
PTHR11454_AN10,PTHR11454_AN11,PTHR11454_AN69,HUMAN|HGNC=5464|UniProtKB=P05019,HUMAN,4
PTHR11454_AN10,PTHR11454_AN169,PTHR11454_AN219,HUMAN|HGNC=5466|UniProtKB=P01344,HUMAN,4
PTHR11461_AN44,PTHR11461_AN148,PTHR11461_AN382,HUMAN|HGNC=14220|UniProtKB=Q96P63,HUMAN,4
PTHR11461_AN44,PTHR11461_AN148,PTHR11461_AN429,HUMAN|HGNC=8952|UniProtKB=P50452,HUMAN,4
PTHR11461_AN44,PTHR11461_AN148,PTHR11461_AN569,HUMAN|HGNC=8950|UniProtKB=P35237,HUMAN,4
PTHR11461_AN44,PTHR11461_AN45,PTHR11461_AN110,HUMAN|HGNC=1546|UniProtKB=P50454,HUMAN,4
PTHR11461_AN872,PTHR11461_AN1011,PTHR11461_AN1063,HUMAN|HGNC=8824|UniProtKB=P36955,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1081,PTHR11461_AN1133,HUMAN|HGNC=8583|UniProtKB=P05121,HUMAN,4
PTHR11461_AN872,PTHR11461_AN1147,PTHR11461_AN1195,HUMAN|HGNC=333|UniProtKB=P01019,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1213,PTHR11461_AN1265,HUMAN|HGNC=8943|UniProtKB=Q99574,HUMAN,4
PTHR11461_AN872,PTHR11461_AN1285,PTHR11461_AN1336,HUMAN|HGNC=4838|UniProtKB=P05546,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1353,PTHR11461_AN1413,HUMAN|HGNC=9075|UniProtKB=P08697,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1429,PTHR11461_AN1477,HUMAN|HGNC=24774|UniProtKB=A8MV23,HUMAN,3
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN1748,HUMAN|HGNC=1228|UniProtKB=P05155,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN1986,HUMAN|HGNC=11583|UniProtKB=P05543,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN2067,HUMAN|HGNC=1540|UniProtKB=P08185,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN2115,HUMAN|HGNC=8723|UniProtKB=P05154,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN2159,HUMAN|HGNC=13902|UniProtKB=O75635,HUMAN,2
PTHR11461_AN872,PTHR11461_AN1495,PTHR11461_AN2292,HUMAN|HGNC=3311|UniProtKB=P30740,HUMAN,2
PTHR11461_AN872,PTHR11461_AN873,PTHR11461_AN924,HUMAN|HGNC=775|UniProtKB=P01008,HUMAN,2
PTHR11461_AN872,PTHR11461_AN939,PTHR11461_AN993,HUMAN|HGNC=8951|UniProtKB=P07093,HUMAN,3
PTHR11462_AN120,PTHR11462_AN121,PTHR11462_AN167,HUMAN|HGNC=6205|UniProtKB=P17275,HUMAN,2
PTHR11462_AN120,PTHR11462_AN182,PTHR11462_AN217,HUMAN|HGNC=6206|UniProtKB=P17535,HUMAN,1
PTHR11462_AN120,PTHR11462_AN227,PTHR11462_AN281,HUMAN|HGNC=6204|UniProtKB=P05412,HUMAN,1
PTHR11467_AN319,PTHR11467_AN320,PTHR11467_AN348,HUMAN|HGNC=4722|UniProtKB=Q92522,HUMAN,4
PTHR11467_AN319,PTHR11467_AN361,PTHR11467_AN493,HUMAN|HGNC=24893|UniProtKB=Q75WM6,HUMAN,4
PTHR11467_AN319,PTHR11467_AN598,PTHR11467_AN638,HUMAN|HGNC=4719|UniProtKB=P16401,HUMAN,3
PTHR11467_AN319,PTHR11467_AN598,PTHR11467_AN668,HUMAN|HGNC=4718|UniProtKB=P10412,HUMAN,3
PTHR11467_AN319,PTHR11467_AN598,PTHR11467_AN744,HUMAN|HGNC=4717|UniProtKB=P16402,HUMAN,3
PTHR11468_AN301,PTHR11468_AN302,PTHR11468_AN367,HUMAN|HGNC=9726|UniProtKB=P11217,HUMAN,4
PTHR11468_AN301,PTHR11468_AN380,PTHR11468_AN427,HUMAN|HGNC=9723|UniProtKB=P11216,HUMAN,4
PTHR11471_AN11,PTHR11471_AN12,PTHR11471_AN130,HUMAN|HGNC=11931|UniProtKB=O95150,HUMAN,3
PTHR11471_AN11,PTHR11471_AN12,PTHR11471_AN190,HUMAN|HGNC=11892|UniProtKB=P01375,HUMAN,3
PTHR11471_AN11,PTHR11471_AN12,PTHR11471_AN239,HUMAN|HGNC=6709|UniProtKB=P01374,HUMAN,3
PTHR11471_AN11,PTHR11471_AN12,PTHR11471_AN79,HUMAN|HGNC=6711|UniProtKB=Q06643,HUMAN,3
PTHR11471_AN11,PTHR11471_AN252,PTHR11471_AN302,HUMAN|HGNC=11930|UniProtKB=O43557,HUMAN,4
PTHR11471_AN11,PTHR11471_AN313,PTHR11471_AN371,HUMAN|HGNC=11936|UniProtKB=P48023,HUMAN,3
PTHR11471_AN11,PTHR11471_AN387,PTHR11471_AN446,HUMAN|HGNC=11935|UniProtKB=P29965,HUMAN,4
PTHR11471_AN11,PTHR11471_AN387,PTHR11471_AN510,HUMAN|HGNC=11926|UniProtKB=O14788,HUMAN,4
PTHR11471_AN11,PTHR11471_AN545,PTHR11471_AN606,HUMAN|HGNC=11925|UniProtKB=P50591,HUMAN,4
PTHR11473_AN23,PTHR11473_AN108,PTHR11473_AN160,HUMAN|HGNC=20692|UniProtKB=Q8IWU9,HUMAN,4
PTHR11473_AN23,PTHR11473_AN24,PTHR11473_AN88,HUMAN|HGNC=12008|UniProtKB=P17752,HUMAN,4
PTHR11474_AN279,PTHR11474_AN280,PTHR11474_AN340,HUMAN|HGNC=12450|UniProtKB=P17643,HUMAN,4
PTHR11474_AN279,PTHR11474_AN358,PTHR11474_AN410,HUMAN|HGNC=2709|UniProtKB=P40126,HUMAN,4
PTHR11475_AN398,PTHR11475_AN536,PTHR11475_AN576,HUMAN|HGNC=3423|UniProtKB=P11678,HUMAN,4
PTHR11475_AN398,PTHR11475_AN589,PTHR11475_AN637,HUMAN|HGNC=12015|UniProtKB=P07202,HUMAN,4
PTHR11477_AN28,PTHR11477_AN111,PTHR11477_AN164,HUMAN|HGNC=26338|UniProtKB=Q6ZMY3,HUMAN,4
PTHR11477_AN28,PTHR11477_AN111,PTHR11477_AN208,HUMAN|HGNC=8921|UniProtKB=Q92576,HUMAN,4
PTHR11477_AN28,PTHR11477_AN29,PTHR11477_AN93,HUMAN|HGNC=2680|UniProtKB=Q9BTC0,HUMAN,4
PTHR11477_AN515,PTHR11477_AN516,PTHR11477_AN573,HUMAN|HGNC=11612|UniProtKB=P23193,HUMAN,4
PTHR11477_AN515,PTHR11477_AN605,PTHR11477_AN640,HUMAN|HGNC=28277|UniProtKB=Q8N8B7,HUMAN,4
PTHR11477_AN515,PTHR11477_AN655,PTHR11477_AN703,HUMAN|HGNC=11614|UniProtKB=Q15560,HUMAN,3
PTHR11477_AN515,PTHR11477_AN722,PTHR11477_AN778,HUMAN|HGNC=11615|UniProtKB=O75764,HUMAN,4
PTHR11481_AN3,PTHR11481_AN495,PTHR11481_AN546,HUMAN|HGNC=27570|UniProtKB=Q7Z6M3,HUMAN,2
PTHR11481_AN3,PTHR11481_AN4,PTHR11481_AN255,HUMAN|HGNC=18509|UniProtKB=Q96LA6,HUMAN,2
PTHR11481_AN3,PTHR11481_AN4,PTHR11481_AN305,HUMAN|HGNC=26431|UniProtKB=Q6BAA4,HUMAN,2
PTHR11481_AN3,PTHR11481_AN4,PTHR11481_AN350,HUMAN|HGNC=3609|UniProtKB=P12319,HUMAN,2
PTHR11481_AN3,PTHR11481_AN4,PTHR11481_AN399,HUMAN|HGNC=31910|UniProtKB=Q6DN72,HUMAN,2
PTHR11481_AN3,PTHR11481_AN4,PTHR11481_AN91,HUMAN|HGNC=34490|UniProtKB=Q6UX52,HUMAN,2
PTHR11481_AN3,PTHR11481_AN591,PTHR11481_AN753,HUMAN|HGNC=3614|UniProtKB=Q92637,HUMAN,2
PTHR11481_AN3,PTHR11481_AN591,PTHR11481_AN754,HUMAN|HGNC=3613|UniProtKB=P12314,HUMAN,2
PTHR11482_AN414,PTHR11482_AN415,PTHR11482_AN477,HUMAN|HGNC=16432|UniProtKB=O14977,HUMAN,4
PTHR11482_AN414,PTHR11482_AN499,PTHR11482_AN597,HUMAN|HGNC=29957|UniProtKB=Q96A70,HUMAN,4
PTHR11482_AN414,PTHR11482_AN499,PTHR11482_AN670,HUMAN|HGNC=8109|UniProtKB=P11926,HUMAN,4
PTHR11485_AN220,PTHR11485_AN244,PTHR11485_AN336,HUMAN|HGNC=6720|UniProtKB=P02788,HUMAN,4
PTHR11485_AN220,PTHR11485_AN244,PTHR11485_AN407,HUMAN|HGNC=11740|UniProtKB=P02787,HUMAN,4
PTHR11485_AN220,PTHR11485_AN244,PTHR11485_AN471,HUMAN|HGNC=7037|UniProtKB=P08582,HUMAN,4
PTHR11486_AN10,PTHR11486_AN11,PTHR11486_AN64,HUMAN|HGNC=3674|UniProtKB=O76093,HUMAN,3
PTHR11486_AN10,PTHR11486_AN92,PTHR11486_AN164,HUMAN|HGNC=3673|UniProtKB=O60258,HUMAN,3
PTHR11486_AN10,PTHR11486_AN92,PTHR11486_AN212,HUMAN|HGNC=3686|UniProtKB=P55075,HUMAN,3
PTHR11486_AN1197,PTHR11486_AN1198,PTHR11486_AN1251,HUMAN|HGNC=3672|UniProtKB=O43320,HUMAN,4
PTHR11486_AN1197,PTHR11486_AN1268,PTHR11486_AN1324,HUMAN|HGNC=3682|UniProtKB=P08620,HUMAN,4
PTHR11486_AN1197,PTHR11486_AN1342,PTHR11486_AN1410,HUMAN|HGNC=3687|UniProtKB=P31371,HUMAN,4
PTHR11486_AN1197,PTHR11486_AN1342,PTHR11486_AN1463,HUMAN|HGNC=3677|UniProtKB=Q9NP95,HUMAN,4
PTHR11486_AN1502,PTHR11486_AN1503,PTHR11486_AN1554,HUMAN|HGNC=3676|UniProtKB=P09038,HUMAN,4
PTHR11486_AN1502,PTHR11486_AN1571,PTHR11486_AN1633,HUMAN|HGNC=3665|UniProtKB=P05230,HUMAN,4
PTHR11486_AN255,PTHR11486_AN256,PTHR11486_AN317,HUMAN|HGNC=3668|UniProtKB=P61328,HUMAN,2
PTHR11486_AN255,PTHR11486_AN338,PTHR11486_AN400,HUMAN|HGNC=3670|UniProtKB=Q92913,HUMAN,3
PTHR11486_AN255,PTHR11486_AN420,PTHR11486_AN482,HUMAN|HGNC=3667|UniProtKB=Q92914,HUMAN,3
PTHR11486_AN255,PTHR11486_AN494,PTHR11486_AN554,HUMAN|HGNC=3671|UniProtKB=Q92915,HUMAN,3
PTHR11486_AN580,PTHR11486_AN1063,PTHR11486_AN1114,HUMAN|HGNC=3680|UniProtKB=Q9GZV9,HUMAN,3
PTHR11486_AN580,PTHR11486_AN1133,PTHR11486_AN1179,HUMAN|HGNC=3681|UniProtKB=P11487,HUMAN,4
PTHR11486_AN580,PTHR11486_AN581,PTHR11486_AN645,HUMAN|HGNC=3684|UniProtKB=P10767,HUMAN,1
PTHR11486_AN580,PTHR11486_AN663,PTHR11486_AN703,HUMAN|HGNC=3679|UniProtKB=Q9HCT0,HUMAN,1
PTHR11486_AN580,PTHR11486_AN717,PTHR11486_AN773,HUMAN|HGNC=3685|UniProtKB=P21781,HUMAN,4
PTHR11486_AN580,PTHR11486_AN791,PTHR11486_AN845,HUMAN|HGNC=3683|UniProtKB=P12034,HUMAN,4
PTHR11486_AN580,PTHR11486_AN863,PTHR11486_AN909,HUMAN|HGNC=3678|UniProtKB=Q9NSA1,HUMAN,2
PTHR11486_AN580,PTHR11486_AN917,PTHR11486_AN978,HUMAN|HGNC=3666|UniProtKB=O15520,HUMAN,1
PTHR11486_AN580,PTHR11486_AN993,PTHR11486_AN1045,HUMAN|HGNC=3675|UniProtKB=O95750,HUMAN,1
PTHR11492_AN9,PTHR11492_AN10,PTHR11492_AN64,HUMAN|HGNC=7788|UniProtKB=Q14938,HUMAN,2
PTHR11492_AN9,PTHR11492_AN150,PTHR11492_AN200,HUMAN|HGNC=7786|UniProtKB=P08651,HUMAN,4
PTHR11492_AN9,PTHR11492_AN217,PTHR11492_AN289,HUMAN|HGNC=7784|UniProtKB=Q12857,HUMAN,3
PTHR11492_AN9,PTHR11492_AN78,PTHR11492_AN128,HUMAN|HGNC=7785|UniProtKB=O00712,HUMAN,3
PTHR11501_AN8,PTHR11501_AN170,PTHR11501_AN226,HUMAN|HGNC=6862|UniProtKB=P27816,HUMAN,4
PTHR11501_AN8,PTHR11501_AN86,PTHR11501_AN146,HUMAN|HGNC=6839|UniProtKB=P11137,HUMAN,4
PTHR11501_AN8,PTHR11501_AN9,PTHR11501_AN64,HUMAN|HGNC=6893|UniProtKB=P10636,HUMAN,4
PTHR11505_AN5,PTHR11505_AN302,PTHR11505_AN359,HUMAN|HGNC=25595|UniProtKB=Q5T7N2,HUMAN,2
PTHR11506_AN92,PTHR11506_AN161,PTHR11506_AN234,HUMAN|HGNC=1693|UniProtKB=P34810,HUMAN,4
PTHR11506_AN92,PTHR11506_AN161,PTHR11506_AN280,HUMAN|HGNC=14582|UniProtKB=Q9UQV4,HUMAN,4
PTHR11506_AN92,PTHR11506_AN161,PTHR11506_AN341,HUMAN|HGNC=6499|UniProtKB=P11279,HUMAN,4
PTHR11506_AN92,PTHR11506_AN93,PTHR11506_AN144,HUMAN|HGNC=6501|UniProtKB=P13473,HUMAN,4
PTHR11514_AN131,PTHR11514_AN132,PTHR11514_AN188,HUMAN|HGNC=7553|UniProtKB=P01106,HUMAN,2
PTHR11514_AN131,PTHR11514_AN204,PTHR11514_AN273,HUMAN|HGNC=7555|UniProtKB=P12524,HUMAN,2
PTHR11514_AN131,PTHR11514_AN299,PTHR11514_AN356,HUMAN|HGNC=7559|UniProtKB=P04198,HUMAN,3
PTHR11515_AN4,PTHR11515_AN143,PTHR11515_AN210,HUMAN|HGNC=1886|UniProtKB=P01233,HUMAN,2
PTHR11515_AN4,PTHR11515_AN237,PTHR11515_AN294,HUMAN|HGNC=18055|UniProtKB=Q86YW7,HUMAN,4
PTHR11515_AN4,PTHR11515_AN5,PTHR11515_AN57,HUMAN|HGNC=12372|UniProtKB=P01222,HUMAN,2
PTHR11515_AN4,PTHR11515_AN73,PTHR11515_AN126,HUMAN|HGNC=3964|UniProtKB=P01225,HUMAN,2
PTHR11521_AN4,PTHR11521_AN145,PTHR11521_AN225,HUMAN|HGNC=11949|UniProtKB=P45379,HUMAN,2
PTHR11521_AN4,PTHR11521_AN5,PTHR11521_AN65,HUMAN|HGNC=11950|UniProtKB=P45378,HUMAN,2
PTHR11521_AN4,PTHR11521_AN82,PTHR11521_AN136,HUMAN|HGNC=11948|UniProtKB=P13805,HUMAN,2
PTHR11523_AN91,PTHR11523_AN152,PTHR11523_AN220,HUMAN|HGNC=804|UniProtKB=P05026,HUMAN,4
PTHR11523_AN91,PTHR11523_AN238,PTHR11523_AN290,HUMAN|HGNC=808|UniProtKB=Q9UN42,HUMAN,2
PTHR11523_AN91,PTHR11523_AN310,PTHR11523_AN371,HUMAN|HGNC=805|UniProtKB=P14415,HUMAN,2
PTHR11523_AN91,PTHR11523_AN382,PTHR11523_AN446,HUMAN|HGNC=806|UniProtKB=P54709,HUMAN,2
PTHR11523_AN91,PTHR11523_AN97,PTHR11523_AN135,HUMAN|HGNC=820|UniProtKB=P51164,HUMAN,2
PTHR11524_AN113,PTHR11524_AN114,PTHR11524_AN186,HUMAN|HGNC=21370|UniProtKB=Q6DKI1,HUMAN,4
PTHR11524_AN113,PTHR11524_AN224,PTHR11524_AN333,HUMAN|HGNC=10363|UniProtKB=P18124,HUMAN,4
PTHR11527_AN1001,PTHR11527_AN1019,PTHR11527_AN1063,HUMAN|HGNC=5249|UniProtKB=Q9UBY9,HUMAN,4
PTHR11527_AN1239,PTHR11527_AN1240,PTHR11527_AN1304,HUMAN|HGNC=2388|UniProtKB=P02489,HUMAN,4
PTHR11527_AN1239,PTHR11527_AN1322,PTHR11527_AN1361,HUMAN|HGNC=30589|UniProtKB=Q9BQS6,HUMAN,4
PTHR11527_AN1239,PTHR11527_AN1322,PTHR11527_AN1398,HUMAN|HGNC=2389|UniProtKB=P02511,HUMAN,4
PTHR11527_AN1426,PTHR11527_AN1460,PTHR11527_AN1507,HUMAN|HGNC=26511|UniProtKB=O14558,HUMAN,4
PTHR11527_AN1538,PTHR11527_AN1539,PTHR11527_AN1580,HUMAN|HGNC=5248|UniProtKB=Q12988,HUMAN,4
PTHR11527_AN1538,PTHR11527_AN1594,PTHR11527_AN1665,HUMAN|HGNC=5246|UniProtKB=P04792,HUMAN,4
PTHR11528_AN63,PTHR11528_AN182,PTHR11528_AN270,HUMAN|HGNC=5258|UniProtKB=P08238,HUMAN,4
PTHR11528_AN63,PTHR11528_AN64,PTHR11528_AN149,HUMAN|HGNC=5253|UniProtKB=P07900,HUMAN,4
PTHR11532_AN548,PTHR11532_AN549,PTHR11532_AN613,HUMAN|HGNC=15771|UniProtKB=Q96SM3,HUMAN,4
PTHR11532_AN548,PTHR11532_AN631,PTHR11532_AN693,HUMAN|HGNC=303|UniProtKB=Q8IUX7,HUMAN,4
PTHR11532_AN548,PTHR11532_AN711,PTHR11532_AN762,HUMAN|HGNC=26977|UniProtKB=Q8N436,HUMAN,2
PTHR11532_AN548,PTHR11532_AN784,PTHR11532_AN831,HUMAN|HGNC=2312|UniProtKB=P15169,HUMAN,2
PTHR11533_AN1108,PTHR11533_AN1109,PTHR11533_AN1161,HUMAN|HGNC=3355|UniProtKB=Q07075,HUMAN,4
PTHR11533_AN1108,PTHR11533_AN1179,PTHR11533_AN1233,HUMAN|HGNC=18173|UniProtKB=Q9NZ08,HUMAN,2
PTHR11533_AN1108,PTHR11533_AN1249,PTHR11533_AN1284,HUMAN|HGNC=29499|UniProtKB=Q6P179,HUMAN,4
PTHR11533_AN1108,PTHR11533_AN1291,PTHR11533_AN1341,HUMAN|HGNC=30748|UniProtKB=Q9UKU6,HUMAN,4
PTHR11533_AN1108,PTHR11533_AN1357,PTHR11533_AN1478,HUMAN|Gene=AQPEP|UniProtKB=Q6Q4G3,HUMAN,2
PTHR11533_AN292,PTHR11533_AN293,PTHR11533_AN340,HUMAN|HGNC=10079|UniProtKB=Q9HAU8,HUMAN,4
PTHR11533_AN292,PTHR11533_AN357,PTHR11533_AN393,HUMAN|HGNC=10078|UniProtKB=Q9H4A4,HUMAN,4
PTHR11534_AN4,PTHR11534_AN149,PTHR11534_AN196,HUMAN|HGNC=7565|UniProtKB=P13349,HUMAN,1
PTHR11534_AN4,PTHR11534_AN209,PTHR11534_AN266,HUMAN|HGNC=7611|UniProtKB=P15172,HUMAN,2
PTHR11534_AN4,PTHR11534_AN5,PTHR11534_AN59,HUMAN|HGNC=7566|UniProtKB=P23409,HUMAN,1
PTHR11534_AN4,PTHR11534_AN77,PTHR11534_AN129,HUMAN|HGNC=7612|UniProtKB=P15173,HUMAN,1
PTHR11537_AN1621,PTHR11537_AN1622,PTHR11537_AN1672,HUMAN|HGNC=6249|UniProtKB=Q9UJ96,HUMAN,1
PTHR11537_AN1621,PTHR11537_AN1680,PTHR11537_AN1733,HUMAN|HGNC=18306|UniProtKB=Q8TAE7,HUMAN,4
PTHR11537_AN1621,PTHR11537_AN1755,PTHR11537_AN1795,HUMAN|HGNC=19697|UniProtKB=Q8TDN1,HUMAN,1
PTHR11537_AN1621,PTHR11537_AN1836,PTHR11537_AN1886,HUMAN|HGNC=6248|UniProtKB=Q9UIX4,HUMAN,1
PTHR11537_AN215,PTHR11537_AN216,PTHR11537_AN251,HUMAN|HGNC=6231|UniProtKB=Q14721,HUMAN,4
PTHR11537_AN215,PTHR11537_AN264,PTHR11537_AN347,HUMAN|HGNC=6232|UniProtKB=Q92953,HUMAN,4
PTHR11537_AN2507,PTHR11537_AN2508,PTHR11537_AN2549,HUMAN|HGNC=6299|UniProtKB=Q9NR82,HUMAN,2
PTHR11537_AN2507,PTHR11537_AN2566,PTHR11537_AN2616,HUMAN|HGNC=6297|UniProtKB=O43525,HUMAN,1
PTHR11537_AN2507,PTHR11537_AN2632,PTHR11537_AN2681,HUMAN|HGNC=6298|UniProtKB=P56696,HUMAN,1
PTHR11537_AN2507,PTHR11537_AN2709,PTHR11537_AN2766,HUMAN|HGNC=6296|UniProtKB=O43526,HUMAN,2
PTHR11537_AN411,PTHR11537_AN412,PTHR11537_AN465,HUMAN|HGNC=6219|UniProtKB=Q16322,HUMAN,4
PTHR11537_AN411,PTHR11537_AN482,PTHR11537_AN536,HUMAN|HGNC=6221|UniProtKB=P22001,HUMAN,4
PTHR11537_AN629,PTHR11537_AN1055,PTHR11537_AN1105,HUMAN|HGNC=6218|UniProtKB=Q09470,HUMAN,3
PTHR11537_AN629,PTHR11537_AN1123,PTHR11537_AN1160,HUMAN|HGNC=6224|UniProtKB=P22460,HUMAN,4
PTHR11537_AN629,PTHR11537_AN1169,PTHR11537_AN1220,HUMAN|HGNC=6300|UniProtKB=Q96KK3,HUMAN,2
PTHR11537_AN629,PTHR11537_AN630,PTHR11537_AN676,HUMAN|HGNC=18861|UniProtKB=Q6PIU1,HUMAN,2
PTHR11537_AN629,PTHR11537_AN694,PTHR11537_AN742,HUMAN|HGNC=6301|UniProtKB=Q9ULS6,HUMAN,1
PTHR11537_AN629,PTHR11537_AN757,PTHR11537_AN816,HUMAN|HGNC=6220|UniProtKB=P16389,HUMAN,2
PTHR11537_AN629,PTHR11537_AN833,PTHR11537_AN878,HUMAN|HGNC=6222|UniProtKB=P22459,HUMAN,1
PTHR11537_AN629,PTHR11537_AN893,PTHR11537_AN953,HUMAN|HGNC=6302|UniProtKB=Q9BQ31,HUMAN,2
PTHR11537_AN629,PTHR11537_AN973,PTHR11537_AN1037,HUMAN|HGNC=19698|UniProtKB=Q8TDN2,HUMAN,1
PTHR11540_AN47,PTHR11540_AN233,PTHR11540_AN317,HUMAN|HGNC=6541|UniProtKB=P07195,HUMAN,4
PTHR11540_AN47,PTHR11540_AN48,PTHR11540_AN85,HUMAN|HGNC=28335|UniProtKB=Q6ZMR3,HUMAN,4
PTHR11540_AN47,PTHR11540_AN48,PTHR11540_AN97,HUMAN|HGNC=21481|UniProtKB=Q9BYZ2,HUMAN,4
PTHR11544_AN256,PTHR11544_AN257,PTHR11544_AN320,HUMAN|HGNC=17948|UniProtKB=Q9Y2T7,HUMAN,4
PTHR11544_AN256,PTHR11544_AN328,PTHR11544_AN385,HUMAN|HGNC=2428|UniProtKB=P16989,HUMAN,4
PTHR11544_AN256,PTHR11544_AN328,PTHR11544_AN552,HUMAN|HGNC=8014|UniProtKB=P67809,HUMAN,4
PTHR11544_AN56,PTHR11544_AN146,PTHR11544_AN202,HUMAN|HGNC=32207|UniProtKB=Q6ZN17,HUMAN,4
PTHR11544_AN56,PTHR11544_AN57,PTHR11544_AN125,HUMAN|HGNC=15986|UniProtKB=Q9H9Z2,HUMAN,4
PTHR11547_AN261,PTHR11547_AN262,PTHR11547_AN325,HUMAN|HGNC=1996|UniProtKB=P17540,HUMAN,4
PTHR11547_AN261,PTHR11547_AN342,PTHR11547_AN400,HUMAN|HGNC=31736|UniProtKB=P12532,HUMAN,4
PTHR11551_AN4,PTHR11551_AN155,PTHR11551_AN204,HUMAN|HGNC=5473|UniProtKB=P22692,HUMAN,2
PTHR11551_AN4,PTHR11551_AN223,PTHR11551_AN280,HUMAN|HGNC=5472|UniProtKB=P17936,HUMAN,1
PTHR11551_AN4,PTHR11551_AN297,PTHR11551_AN360,HUMAN|HGNC=5469|UniProtKB=P08833,HUMAN,1
PTHR11551_AN4,PTHR11551_AN378,PTHR11551_AN443,HUMAN|HGNC=5471|UniProtKB=P18065,HUMAN,2
PTHR11551_AN4,PTHR11551_AN5,PTHR11551_AN72,HUMAN|HGNC=5474|UniProtKB=P24593,HUMAN,2
PTHR11551_AN4,PTHR11551_AN93,PTHR11551_AN148,HUMAN|HGNC=5475|UniProtKB=P24592,HUMAN,1
PTHR11556_AN176,PTHR11556_AN177,PTHR11556_AN231,HUMAN|HGNC=3607|UniProtKB=O00757,HUMAN,4
PTHR11556_AN176,PTHR11556_AN247,PTHR11556_AN309,HUMAN|HGNC=3606|UniProtKB=P09467,HUMAN,4
PTHR11559_AN814,PTHR11559_AN1056,PTHR11559_AN1133,HUMAN|HGNC=14289|UniProtKB=Q9NZ94,HUMAN,2
PTHR11559_AN814,PTHR11559_AN1165,PTHR11559_AN1220,HUMAN|HGNC=15529|UniProtKB=Q8NFZ3,HUMAN,2
